conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
1.81E+18,Fri Jul 19 11:52:32 +0000 2024,0,Ternyata bener ada yg pas tap out malah kepotong lagi saldonya gue ngalamin sendiri cek histori transaksi jg keliatan emang bayar 2x. Yaa cuma Rp3.500 sih tapi ya gimana yaa hehe @PT_Transjakarta,1.81E+18,,,in,"Bogor, Jawa Barat",0,1,0,https://x.com/citraresmiayu/status/1814267075382124976,169921478,citraresmiayu,7/19/2024 11:52,,Ternyata bener ada yg pas tap out malah kepotong lagi saldonya gue ngalamin sendiri cek histori transaksi jg keliatan emang bayar 2x. Yaa cuma Rp3.500 sih tapi ya gimana yaa hehe @PT_Transjakarta,ternyata bener ada yg pas tap out malah kepotong lagi saldonya gue ngalamin sendiri cek histori transaksi jg keliatan emang bayar x yaa cuma rp sih tapi ya gimana yaa hehe
1.84E+18,Thu Oct 10 09:56:31 +0000 2024,2,Hai min @PT_Transjakarta tlg dong utk titik2 yg sepi penumpang. Petugas tetap buka pintu&amp;turun cek apakah ada penumpang mau naik. Pengalamanku pagi ini naik 1N bis berhenti tp petugas g buka pintu dan turun pdhl sy lg lari ngejar bisny. Alhasil ketinggalan pdhl jam brkgt kerja,1.84E+18,,,in,Jakarta,0,2,0,https://x.com/Khairunnisaaa34/status/1844316070871695420,551889030,Khairunnisaaa34,10/10/2024 9:56,,Hai min @PT_Transjakarta tlg dong utk titik2 yg sepi penumpang. Petugas tetap buka pintu&amp;turun cek apakah ada penumpang mau naik. Pengalamanku pagi ini naik 1N bis berhenti tp petugas g buka pintu dan turun pdhl sy lg lari ngejar bisny. Alhasil ketinggalan pdhl jam brkgt kerja,hai min tlg dong utk titik yg sepi penumpang petugas tetap buka pintuampturun cek apakah ada penumpang mau naik pengalamanku pagi ini naik n bis berhenti tp petugas g buka pintu dan turun pdhl sy lg lari ngejar bisny alhasil ketinggalan pdhl jam brkgt kerja
1.86E+18,Thu Dec 05 01:06:40 +0000 2024,0,Dear @PT_Transjakarta kejadian ini ini terulang kembali. Hari ini saya kembali menggunakan QR untuk transaksi pembelian tiket TJ yang rencananya saya akan gunakan di Halte PuribBeta 1. Alhasil QR kembali susah digunakan dan tidak ada satupun pramusapa yang standby di pintu masuk,1.86E+18,,,in,"Tangerang, Indonesia",0,2,0,https://x.com/Adeirmansyah90/status/1864476448519803175,1.81E+18,Adeirmansyah90,12/5/2024 1:06,,Dear @PT_Transjakarta kejadian ini ini terulang kembali. Hari ini saya kembali menggunakan QR untuk transaksi pembelian tiket TJ yang rencananya saya akan gunakan di Halte PuribBeta 1. Alhasil QR kembali susah digunakan dan tidak ada satupun pramusapa yang standby di pintu masuk,dear kejadian ini ini terulang kembali hari ini saya kembali menggunakan qr untuk transaksi pembelian tiket tj yang rencananya saya akan gunakan di halte puribbeta alhasil qr kembali susah digunakan dan tidak ada satupun pramusapa yang standby di pintu masuk
1.86E+18,Fri Nov 29 10:47:45 +0000 2024,0,Wdyt abis nangis di lrt lalu nangis di busway,1.86E+18,,,in,under 20 and non kpop acc dnf,1,3,0,https://x.com/peritwinkIes/status/1862448357685563479,1.32E+18,peritwinkIes,11/29/2024 10:47,,Wdyt abis nangis di lrt lalu nangis di busway,wdyt abis nangis di lrt lalu nangis di busway
1.81E+18,Fri Jul 19 16:29:06 +0000 2024,0,pen bikin yutup isinya jalan kaki di halte busway,1.81E+18,,,in,,0,0,0,https://x.com/skidipipip/status/1814336674908008934,1.29E+18,skidipipip,7/19/2024 16:29,,pen bikin yutup isinya jalan kaki di halte busway,pen bikin yutup isinya jalan kaki di halte busway
1.82E+18,Sat Aug 17 04:37:45 +0000 2024,0,kecewa btul telat naik kereta gara-gara krl tj. priok tadi pagi sekitar jam 8.30 ada gangguan operasional (nunggu sampe setengah jam lebih) padahal sudah jalan dari rumah cukup pagi @CommuterLine https://t.co/VzdHJB4kgy,1.82E+18,https://pbs.twimg.com/media/GVKE4JVaEAM5ljE.jpg,,in,,0,1,0,https://x.com/lmayours/status/1824666906403778853,1.05E+18,lmayours,8/17/2024 4:37,,kecewa btul telat naik kereta gara-gara krl tj. priok tadi pagi sekitar jam 8.30 ada gangguan operasional (nunggu sampe setengah jam lebih) padahal sudah jalan dari rumah cukup pagi @CommuterLine https://t.co/VzdHJB4kgy,kecewa btul telat naik kereta garagara krl tj priok tadi pagi sekitar jam ada gangguan operasional nunggu sampe setengah jam lebih padahal sudah jalan dari rumah cukup pagi
1.83E+18,Wed Aug 28 00:29:48 +0000 2024,0,Bjir naik Busway lama udh bawa laptop sama baju Olga ternyata ada kunjungan,1.83E+18,,,in,isekai,0,0,0,https://x.com/Jeownaa/status/1828590772993826981,1.42E+18,Jeownaa,8/28/2024 0:29,,Bjir naik Busway lama udh bawa laptop sama baju Olga ternyata ada kunjungan,bjir naik busway lama udh bawa laptop sama baju olga ternyata ada kunjungan
1.84E+18,Sat Oct 05 08:08:56 +0000 2024,0,Pramusapa di TransJakarta? Cerdas abis! Kang Ridwan @ridwankamil bawa solusi buat semua warga. Satu putaran menang kang Emil amiiin! ,1.84E+18,,,in,Tual,0,0,0,https://x.com/KaramoKoma/status/1842477056346734991,2751997480,KaramoKoma,10/5/2024 8:08,,Pramusapa di TransJakarta? Cerdas abis! Kang Ridwan @ridwankamil bawa solusi buat semua warga. Satu putaran menang kang Emil amiiin! ,pramusapa di transjakarta cerdas abis kang ridwan bawa solusi buat semua warga satu putaran menang kang emil amiiin
1.85E+18,Sat Oct 26 00:39:05 +0000 2024,4,07.10 #LalinSonora Ada Bus TJ menabrak seperator busway di jl. Gunung sahari dari senen arah ancol setelah Traffic Light Jembatan merah. ( via Janli Kusnadi) https://t.co/EBwx8KyJzJ,1.85E+18,https://pbs.twimg.com/media/GaxtivEakAA2TAs.jpg,,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://x.com/SonoraFM92/status/1849973993698443293,180696019,SonoraFM92,10/26/2024 0:39,,07.10 #LalinSonora Ada Bus TJ menabrak seperator busway di jl. Gunung sahari dari senen arah ancol setelah Traffic Light Jembatan merah. ( via Janli Kusnadi) https://t.co/EBwx8KyJzJ,lalinsonora ada bus tj menabrak seperator busway di jl gunung sahari dari senen arah ancol setelah traffic light jembatan merah via janli kusnadi
1.81E+18,Wed Jul 10 10:47:57 +0000 2024,1,Jakarta dan langit orange yang tidak rapih rute busway velbak - Jakarta https://t.co/Yf4e5K2SDB,1.81E+18,https://pbs.twimg.com/media/GSHtMMsakAAR5jB.jpg,,in,'⁰¹,0,0,0,https://x.com/yeppihans/status/1810989331051598214,2496060260,yeppihans,7/10/2024 10:47,,Jakarta dan langit orange yang tidak rapih rute busway velbak - Jakarta https://t.co/Yf4e5K2SDB,jakarta dan langit orange yang tidak rapih rute busway velbak jakarta
1.83E+18,Fri Aug 30 00:34:22 +0000 2024,0,ngambil kartu busway yg keambil apaan https://t.co/ubgQqchuRj,1.83E+18,https://pbs.twimg.com/media/GWMJ1cWawAAaSvJ.jpg,,in,,0,0,0,https://x.com/klxndestin/status/1829316699553943992,1.55E+18,klxndestin,8/30/2024 0:34,,ngambil kartu busway yg keambil apaan https://t.co/ubgQqchuRj,ngambil kartu busway yg keambil apaan
1.84E+18,Tue Sep 17 15:31:07 +0000 2024,2,Interesting diary session Tj #bbnaija #Bbnaijas9,1.84E+18,,,in,📍Living in the State of Grace,0,0,0,https://x.com/ChiutyChiuty/status/1836065353442476434,284129519,ChiutyChiuty,9/17/2024 15:31,,Interesting diary session Tj #bbnaija #Bbnaijas9,interesting diary session tj bbnaija bbnaijas
1.81E+18,Thu Jul 04 22:34:12 +0000 2024,0,Maap subuh2 ngamok krn semalem energi w udh abis. Pagi nyampe di jkt sore perjalanan ke bandara. Pake drama hampir ketinggalan KA bandara gegara ojol goblok w minta buru2 malah masuk jalur busway Udh berdoa semoga lancar cepet dimudahkan ga chaos malah ketemu byk setan,1.81E+18,,,in,random depends on mood,0,1,0,https://x.com/ileenahn/status/1808992738312139175,285358153,ileenahn,7/4/2024 22:34,,Maap subuh2 ngamok krn semalem energi w udh abis. Pagi nyampe di jkt sore perjalanan ke bandara. Pake drama hampir ketinggalan KA bandara gegara ojol goblok w minta buru2 malah masuk jalur busway Udh berdoa semoga lancar cepet dimudahkan ga chaos malah ketemu byk setan,maap subuh ngamok krn semalem energi w udh abis pagi nyampe di jkt sore perjalanan ke bandara pake drama hampir ketinggalan ka bandara gegara ojol goblok w minta buru malah masuk jalur busway udh berdoa semoga lancar cepet dimudahkan ga chaos malah ketemu byk setan
1.82E+18,Thu Aug 08 22:17:36 +0000 2024,1,Menyamakan ART dgn bus Transjakarta adalah PEMBODOHAN. Kalo TJ bisa ga tanpa awak ? https://t.co/y9JNnqJLKE https://t.co/gN0t3HRaE8,1.82E+18,https://pbs.twimg.com/media/GUfhJZjXQAA8cSp.jpg,,in,Jakarta Capital Region,2,3,1,https://x.com/g4b0ng0ku73/status/1821672135057977490,1.61E+18,g4b0ng0ku73,8/8/2024 22:17,,Menyamakan ART dgn bus Transjakarta adalah PEMBODOHAN. Kalo TJ bisa ga tanpa awak ? https://t.co/y9JNnqJLKE https://t.co/gN0t3HRaE8,menyamakan art dgn bus transjakarta adalah pembodohan kalo tj bisa ga tanpa awak
1.82E+18,Sun Aug 11 22:55:19 +0000 2024,0,selamat pagi dunia udah ketinggalan tj aja gue https://t.co/IUFH0p53mj,1.82E+18,https://pbs.twimg.com/media/GUvGjB7bQAAfOjh.jpg,,in,oliverwoodenthu,0,1,0,https://x.com/obsoliverwood/status/1822768788338835490,1.13E+18,obsoliverwood,8/11/2024 22:55,,selamat pagi dunia udah ketinggalan tj aja gue https://t.co/IUFH0p53mj,selamat pagi dunia udah ketinggalan tj aja gue
1.81E+18,Wed Jul 10 03:27:36 +0000 2024,0,min saya sudah dua kali top-up kartu busway gagal dan ga dikembalikan uangnya karena claim dari pihak mandiri katanya sudah di tf ke pihak vendor yg mana dari PT transjakarta @PT_Transjakarta itu saya harus konfirmasi kemana ya agar dananya kembali.,1.81E+18,,,in,switzerland,0,2,0,https://x.com/sstrrangerrr/status/1810878511768600640,1.11E+18,sstrrangerrr,7/10/2024 3:27,,min saya sudah dua kali top-up kartu busway gagal dan ga dikembalikan uangnya karena claim dari pihak mandiri katanya sudah di tf ke pihak vendor yg mana dari PT transjakarta @PT_Transjakarta itu saya harus konfirmasi kemana ya agar dananya kembali.,min saya sudah dua kali topup kartu busway gagal dan ga dikembalikan uangnya karena claim dari pihak mandiri katanya sudah di tf ke pihak vendor yg mana dari pt transjakarta itu saya harus konfirmasi kemana ya agar dananya kembali
1.85E+18,Tue Oct 29 11:13:52 +0000 2024,0,Cobaa tolong minta supir2 TJ kalo bawa bis jangan suka ngerem mendadak ato dikit2 ngerem jalan ngerem jalan. Tangan sakit2 pas turun kalo lagi diri gara2 nahan badan @PT_Transjakarta ,1.85E+18,,,in,JKT-KUL-PEN,0,1,0,https://x.com/ameliamirzanti/status/1851220903985864849,98866470,ameliamirzanti,10/29/2024 11:13,,Cobaa tolong minta supir2 TJ kalo bawa bis jangan suka ngerem mendadak ato dikit2 ngerem jalan ngerem jalan. Tangan sakit2 pas turun kalo lagi diri gara2 nahan badan @PT_Transjakarta ,cobaa tolong minta supir tj kalo bawa bis jangan suka ngerem mendadak ato dikit ngerem jalan ngerem jalan tangan sakit pas turun kalo lagi diri gara nahan badan
1.81E+18,Sat Jul 06 05:43:13 +0000 2024,3,This could be improved @PT_Transjakarta Di Cawang Sentral posisi musholanya agak sulit dicari krn pintunya ga langsung menghadap koridor. Jadi kalau gaada identifiernya jadi susah wkwk apalagi ngebedain yang pria dan wanita. At least bisa pakai yang ditetapkan JakLingko https://t.co/ODrEBYyo22,1.81E+18,https://pbs.twimg.com/media/GRyBFMAasAA3Sv6.jpg,,in,Jakarta Capital Region,0,1,0,https://x.com/rmdra08/status/1809463089487835621,101124798,rmdra08,7/6/2024 5:43,,This could be improved @PT_Transjakarta Di Cawang Sentral posisi musholanya agak sulit dicari krn pintunya ga langsung menghadap koridor. Jadi kalau gaada identifiernya jadi susah wkwk apalagi ngebedain yang pria dan wanita. At least bisa pakai yang ditetapkan JakLingko https://t.co/ODrEBYyo22,this could be improved di cawang sentral posisi musholanya agak sulit dicari krn pintunya ga langsung menghadap koridor jadi kalau gaada identifiernya jadi susah wkwk apalagi ngebedain yang pria dan wanita at least bisa pakai yang ditetapkan jaklingko
1.85E+18,Mon Oct 14 00:18:14 +0000 2024,0,9 arah pinang ranti serius jadwal datangnya segini? @PT_Transjakarta https://t.co/UPQnWjg2Kf,1.85E+18,https://pbs.twimg.com/media/GZz1r9qaQAEG_d5.jpg,,in,"Tangerang, Banten",0,1,0,https://x.com/totaeba_/status/1845620091771379996,7.22E+17,totaeba_,10/14/2024 0:18,,9 arah pinang ranti serius jadwal datangnya segini? @PT_Transjakarta https://t.co/UPQnWjg2Kf,arah pinang ranti serius jadwal datangnya segini
1.86E+18,Mon Dec 02 05:27:36 +0000 2024,0,Ternyata lift Busway sering eror apalagi Koridor 8 rekor erornya bisa banyak banget,1.86E+18,,,in,"Melbourne, Victoria",0,0,0,https://x.com/adiyaadiya/status/1863454953702064239,50319714,adiyaadiya,12/2/2024 5:27,,Ternyata lift Busway sering eror apalagi Koridor 8 rekor erornya bisa banyak banget,ternyata lift busway sering eror apalagi koridor rekor erornya bisa banyak banget
1.85E+18,Fri Oct 25 13:30:53 +0000 2024,1,KMK-1196 udh liat org nunggu di bustop tp malah ambil jalur kanan min :( @PT_Transjakarta https://t.co/TMrwpi18x5,1.85E+18,https://pbs.twimg.com/media/GavUmewaAAQ9noV.jpg,,in,"Jakarta Pusat, DKI Jakarta",0,1,0,https://x.com/moluccanboi/status/1849805835779834141,1.02E+18,moluccanboi,10/25/2024 13:30,,KMK-1196 udh liat org nunggu di bustop tp malah ambil jalur kanan min :( @PT_Transjakarta https://t.co/TMrwpi18x5,kmk udh liat org nunggu di bustop tp malah ambil jalur kanan min
1.81E+18,Fri Jul 19 07:01:54 +0000 2024,5,Halo min @PT_Transjakarta rute 4C masih beroperasi kan ya? Dia non BRT ya? Dr depan UNJ Pemuda bisa kah ke Bunsen? Thankyou,1.81E+18,,,in,"Jakarta Capital Region, Indone",0,3,0,https://x.com/dithafsr/status/1814193932538196251,191297509,dithafsr,7/19/2024 7:01,,Halo min @PT_Transjakarta rute 4C masih beroperasi kan ya? Dia non BRT ya? Dr depan UNJ Pemuda bisa kah ke Bunsen? Thankyou,halo min rute c masih beroperasi kan ya dia non brt ya dr depan unj pemuda bisa kah ke bunsen thankyou
1.85E+18,Wed Oct 30 11:13:06 +0000 2024,1,Betulan first post.. @PT_Transjakarta tolong banget ya untuk revisi Gate H Bundaran Senayan dan tetangganya. Ke 4 bus ini adalah mereka yng ramai dipakai setiap sore selalu dorong dorongan (mode binatang). Terlihat ada beberapa gate yng di huni 1 bus aja seperti 1 Kota- https://t.co/PYwQEHj4Rd,1.85E+18,https://pbs.twimg.com/media/GbIlAiubkAA5Fxn.jpg,,in,,0,1,0,https://x.com/juanpratm_/status/1851583101702668692,1.45E+18,juanpratm_,10/30/2024 11:13,,Betulan first post.. @PT_Transjakarta tolong banget ya untuk revisi Gate H Bundaran Senayan dan tetangganya. Ke 4 bus ini adalah mereka yng ramai dipakai setiap sore selalu dorong dorongan (mode binatang). Terlihat ada beberapa gate yng di huni 1 bus aja seperti 1 Kota- https://t.co/PYwQEHj4Rd,betulan first post tolong banget ya untuk revisi gate h bundaran senayan dan tetangganya ke bus ini adalah mereka yng ramai dipakai setiap sore selalu dorong dorongan mode binatang terlihat ada beberapa gate yng di huni bus aja seperti kota
1.85E+18,Fri Oct 25 00:59:24 +0000 2024,0,Halo #SobatDAMRI DAMRI bersinergi dengan Transjakarta dengan menyediakan Bus Listrik sebagai moda transportasi pendukung mobilitas tamu negara selama prosesi pelantikan. #DAMRIIndonesiaMaju #AyoNaikDAMRI #DAMRI #DAMRITakesYouEverywhere https://t.co/S2dcG3m2PP,1.85E+18,https://pbs.twimg.com/media/Gasojx8aAAAZnop.jpg,,in,,0,0,0,https://x.com/BUMN_BDG_Beda/status/1849616716558631189,1.43E+18,BUMN_BDG_Beda,10/25/2024 0:59,,Halo #SobatDAMRI DAMRI bersinergi dengan Transjakarta dengan menyediakan Bus Listrik sebagai moda transportasi pendukung mobilitas tamu negara selama prosesi pelantikan. #DAMRIIndonesiaMaju #AyoNaikDAMRI #DAMRI #DAMRITakesYouEverywhere https://t.co/S2dcG3m2PP,halo sobatdamri damri bersinergi dengan transjakarta dengan menyediakan bus listrik sebagai moda transportasi pendukung mobilitas tamu negara selama prosesi pelantikan damriindonesiamaju ayonaikdamri damri damritakesyoueverywhere
1.82E+18,Wed Aug 14 04:55:15 +0000 2024,0,Bintang tj gw mah yu mending siapin mental buat tgl 30 mu itu biar ga drop nanti,1.82E+18,,,in,,0,0,0,https://x.com/eulseobinmail/status/1823584144687050875,1.26E+18,eulseobinmail,8/14/2024 4:55,,Bintang tj gw mah yu mending siapin mental buat tgl 30 mu itu biar ga drop nanti,bintang tj gw mah yu mending siapin mental buat tgl mu itu biar ga drop nanti
1.82E+18,Fri Aug 02 14:05:27 +0000 2024,0,Kalo rumah cuma deket alfa 2 indomaret 2. Kalo kostan deket fore janji jiwa mixue ayam geprek fotocopy 3 tempat stop pertama tj dandan indomaret alfamart alfamidi rumah sakit pasar nasgor 2 sempol toko roti teh poci goskin rumah makan padang es kelapa klinik ,1.82E+18,,,in,우아해 • rcbyf,0,1,0,https://x.com/musicgift_ljh/status/1819373955268194647,1.31E+18,musicgift_ljh,8/2/2024 14:05,,Kalo rumah cuma deket alfa 2 indomaret 2. Kalo kostan deket fore janji jiwa mixue ayam geprek fotocopy 3 tempat stop pertama tj dandan indomaret alfamart alfamidi rumah sakit pasar nasgor 2 sempol toko roti teh poci goskin rumah makan padang es kelapa klinik ,kalo rumah cuma deket alfa indomaret kalo kostan deket fore janji jiwa mixue ayam geprek fotocopy tempat stop pertama tj dandan indomaret alfamart alfamidi rumah sakit pasar nasgor sempol toko roti teh poci goskin rumah makan padang es kelapa klinik
1.84E+18,Tue Sep 17 09:53:55 +0000 2024,0,Klo gk mau macet coba deh naek TJ LRT atau MRT gitu. Sekenaknya TJ kena macet lu gk terlalu capek seenggaknya klo gk penuh. #AyoNaikTransum Wkwkw nape jd kampanye wkwk,1.84E+18,,,in,Indonesia,0,0,0,https://x.com/nikods76/status/1835980494694949144,1.69E+18,nikods76,9/17/2024 9:53,,Klo gk mau macet coba deh naek TJ LRT atau MRT gitu. Sekenaknya TJ kena macet lu gk terlalu capek seenggaknya klo gk penuh. #AyoNaikTransum Wkwkw nape jd kampanye wkwk,klo gk mau macet coba deh naek tj lrt atau mrt gitu sekenaknya tj kena macet lu gk terlalu capek seenggaknya klo gk penuh ayonaiktransum wkwkw nape jd kampanye wkwk
1.86E+18,Thu Dec 05 10:32:47 +0000 2024,0,tolong jam pulang kantor rute 6B diperbanyak lagi @PT_Transjakarta nunggu ½ jam di halte karet pas udh dateng bus nya full dan harus nunggu lgi,1.86E+18,,,in,,0,1,0,https://x.com/mlsmaubelitruck/status/1864618915923677699,309482269,mlsmaubelitruck,12/5/2024 10:32,,tolong jam pulang kantor rute 6B diperbanyak lagi @PT_Transjakarta nunggu ½ jam di halte karet pas udh dateng bus nya full dan harus nunggu lgi,tolong jam pulang kantor rute b diperbanyak lagi nunggu jam di halte karet pas udh dateng bus nya full dan harus nunggu lgi
1.83E+18,Tue Aug 20 23:50:26 +0000 2024,0,rute tj dari pasar senen ke kalideres apa min @PT_Transjakarta,1.83E+18,,,in,public health'24,0,2,0,https://x.com/crassulacean_/status/1826044152850890760,1.70E+18,crassulacean_,8/20/2024 23:50,,rute tj dari pasar senen ke kalideres apa min @PT_Transjakarta,rute tj dari pasar senen ke kalideres apa min
1.87E+18,Wed Dec 11 11:13:03 +0000 2024,3,[NEWS EXPLAINED] Juru parkir KB alias L (26) diamankan polisi karena dianggap sering mengganggu ketertiban di sekitar halte Busway Petukangan Utara Pesanggrahan Jakarta Selatan. Ia sering memukul kendaraan dan juga warga yang lewat karena sering bekerja dalam keadaan mabuk. https://t.co/j2KAH1RGCX,1.87E+18,https://pbs.twimg.com/media/Geg3xxUaEAI1kCx.jpg,,in,Jakarta Capital Region,0,1,0,https://x.com/eradotid/status/1866803376111095948,9.03E+17,eradotid,12/11/2024 11:13,,[NEWS EXPLAINED] Juru parkir KB alias L (26) diamankan polisi karena dianggap sering mengganggu ketertiban di sekitar halte Busway Petukangan Utara Pesanggrahan Jakarta Selatan. Ia sering memukul kendaraan dan juga warga yang lewat karena sering bekerja dalam keadaan mabuk. https://t.co/j2KAH1RGCX,news explained juru parkir kb alias l diamankan polisi karena dianggap sering mengganggu ketertiban di sekitar halte busway petukangan utara pesanggrahan jakarta selatan ia sering memukul kendaraan dan juga warga yang lewat karena sering bekerja dalam keadaan mabuk
1.87E+18,Sun Dec 29 14:51:57 +0000 2024,0,Pajak itu soal mati hidup nya anak dan isteri soal putus tidak nya sekolah anak..... Stiker di Busway Jakarta juga bertebaran diangkutan umum..... gerakan menolak ppn 12% sepertinya sulit di hentikan. #TolakPpn12% https://t.co/De0Hi7UCs6,1.87E+18,https://pbs.twimg.com/media/Gf-Wf_PbQAE-E08.jpg,,in,,0,0,0,https://x.com/WidodoCs10/status/1873381448910258404,1.28E+18,WidodoCs10,12/29/2024 14:51,,Pajak itu soal mati hidup nya anak dan isteri soal putus tidak nya sekolah anak..... Stiker di Busway Jakarta juga bertebaran diangkutan umum..... gerakan menolak ppn 12% sepertinya sulit di hentikan. #TolakPpn12% https://t.co/De0Hi7UCs6,pajak itu soal mati hidup nya anak dan isteri soal putus tidak nya sekolah anak stiker di busway jakarta juga bertebaran diangkutan umum gerakan menolak ppn sepertinya sulit di hentikan tolakppn
