id,created_at,username,full_text,retweets,likes,lang,original_tweet,cleaned_full_text,rand
1.92E+18,Fri May 16 16:37:42 +0000 2025,sjyxluv,@tanyakanrl lagi di tj nder,0,0,in,@tanyakanrl lagi di tj nder,lagi di tj nder,0.597449693
1.92E+18,Tue May 06 15:26:00 +0000 2025,nat_diklofenak,@kumansz Buset leh uga ini semuanya. Kalo yang war itu bus tingkat tj?,0,0,in,@kumansz Buset leh uga ini semuanya. Kalo yang war itu bus tingkat tj?,Buset leh uga ini semuanya . Kalo yang war itu bus tingkat tj ?,0.597688643
1.92E+18,Mon May 12 08:36:58 +0000 2025,kemavri,"@pgapah @tanyarlfes Eh iya sejujurnya gue belum nyoba HAHAHAHA, terakhir turun di Tj. Barat pas lebaran kemarin. Lo udah nyoba belum sih? Emang senyebelin itu? 😭",0,0,in,"@pgapah @tanyarlfes Eh iya sejujurnya gue belum nyoba HAHAHAHA, terakhir turun di Tj. Barat pas lebaran kemarin. Lo udah nyoba belum sih? Emang senyebelin itu? 😭","Eh iya sejujurnya gue belum nyoba HAHAHAHA , terakhir turun di Tj . Barat pas lebaran kemarin . Lo udah nyoba belum sih ? Emang senyebelin itu ?",0.597835349
1.92E+18,Wed May 14 14:29:26 +0000 2025,Kirki_22,@hyakuyamiikayu WKWKWK KITA KETEMU DI TJ TAUU,0,0,in,@hyakuyamiikayu WKWKWK KITA KETEMU DI TJ TAUU,WKWKWK KITA KETEMU DI TJ TAUU,0.599309827
1.92E+18,Tue May 06 11:58:13 +0000 2025,Bhonkc,"@sarassvvati Busett bener kak,,aq pernah nunggu mpe 4 TJ penuh teruuss klo jam pulang🤣",0,0,in,"@sarassvvati Busett bener kak,,aq pernah nunggu mpe 4 TJ penuh teruuss klo jam pulang🤣","Busett bener kak , , aq pernah nunggu mpe 4 TJ penuh teruuss klo jam pulang",0.599628064
1.92E+18,Mon May 12 04:32:35 +0000 2025,idwannudi,"@adepedia Di indo kalo mau ke AS terus transit bayar lagi ga? Kalo kreta ama TJ kan ga bayar ya karna belum tap out, kalo sistem pesawat gimana?",0,0,in,"@adepedia Di indo kalo mau ke AS terus transit bayar lagi ga? Kalo kreta ama TJ kan ga bayar ya karna belum tap out, kalo sistem pesawat gimana?","Di indo kalo mau ke AS terus transit bayar lagi ga ? Kalo kreta ama TJ kan ga bayar ya karna belum tap out , kalo sistem pesawat gimana ?",0.599838318
1.92E+18,Fri May 16 09:49:52 +0000 2025,oheejake,@W00NB1N aku juga naik tj dari petukangann hehehhe,0,0,in,@W00NB1N aku juga naik tj dari petukangann hehehhe,aku juga naik tj dari petukangann hehehhe,0.5999731
1.92E+18,Mon May 12 01:26:45 +0000 2025,Papazi10,@rgoestama Bawahannya malah banyak naik mercy 2 pintu. Kalau mau naek mercy harus ngetap dulu alias naek Tj.,1,0,in,@rgoestama Bawahannya malah banyak naik mercy 2 pintu. Kalau mau naek mercy harus ngetap dulu alias naek Tj.,Bawahannya malah banyak naik mercy 2 pintu . Kalau mau naek mercy harus ngetap dulu alias naek Tj .,0.60045052
1.92E+18,Mon May 12 09:31:30 +0000 2025,ryangoseling,Akhirnya jalan lagi sama pacar lama ku (tj) 😘😘,0,4,in,Akhirnya jalan lagi sama pacar lama ku (tj) 😘😘,Akhirnya jalan lagi sama pacar lama ku ( tj ),0.600853473
1.92E+18,Thu May 08 13:27:31 +0000 2025,kyoujiuro,"such a blessing hari ini bisa pulang lebih cepet (jam 8 HAHA), tj sepi, dan jalanan jg ga begitu macet 🤍 https://t.co/byo78ld7nF",0,6,in,"such a blessing hari ini bisa pulang lebih cepet (jam 8 HAHA), tj sepi, dan jalanan jg ga begitu macet 🤍 https://t.co/byo78ld7nF","such a blessing hari ini bisa pulang lebih cepet ( jam 8 HAHA ) , tj sepi , dan jalanan jg ga begitu macet",0.600944737
1.92E+18,Fri May 16 19:04:09 +0000 2025,rndhk91,"@UnusEtVeritas @run_we_run @neoretropolism Jangan lupa, sama2 di thn 2016, ahok mau hilangkan angkot, sedangkan anies menawarkan solusi nantinya mau dibuatkan skema naik TJ dan Angkot jadi cuma 5000 per 3 jam semua rute. Ahok juga pernah kabur naik angkot ketika kampanyenya diusir warga 😭",0,0,in,"@UnusEtVeritas @run_we_run @neoretropolism Jangan lupa, sama2 di thn 2016, ahok mau hilangkan angkot, sedangkan anies menawarkan solusi nantinya mau dibuatkan skema naik TJ dan Angkot jadi cuma 5000 per 3 jam semua rute. Ahok juga pernah kabur naik angkot ketika kampanyenya diusir warga 😭","Jangan lupa , sama2 di thn 2016 , ahok mau hilangkan angkot , sedangkan anies menawarkan solusi nantinya mau dibuatkan skema naik TJ dan Angkot jadi cuma 5000 per 3 jam semua rute . Ahok juga pernah kabur naik angkot ketika kampanyenya diusir warga",0.601143913
1.92E+18,Thu May 08 13:12:38 +0000 2025,rindusaurus,@barniiiiy ada tj kocak kalo lagi jam sepi enak cepet,0,0,in,@barniiiiy ada tj kocak kalo lagi jam sepi enak cepet,ada tj kocak kalo lagi jam sepi enak cepet,0.60142058
1.92E+18,Fri May 16 04:11:59 +0000 2025,trihar_v,@septjunior mau ketemu tj kah?,0,0,in,@septjunior mau ketemu tj kah?,mau ketemu tj kah ?,0.601438451
1.92E+18,Fri May 16 04:09:28 +0000 2025,pacarmaungg,sumpahgh Primajasa udh lewat 5 kali aja ini Tj kaga lewat2 juga yak,0,0,in,sumpahgh Primajasa udh lewat 5 kali aja ini Tj kaga lewat2 juga yak,sumpahgh Primajasa udh lewat 5 kali aja ini Tj kaga lewat2 juga yak,0.602069488
1.92E+18,Tue May 06 15:29:24 +0000 2025,indahfermata,Malah lanjut nangisin uyon di tj 😭 udah mah muka bengep nonton mumu,0,0,in,Malah lanjut nangisin uyon di tj 😭 udah mah muka bengep nonton mumu,Malah lanjut nangisin uyon di tj udah mah muka bengep nonton mumu,0.602928273
1.92E+18,Sat May 10 10:56:04 +0000 2025,zarradelrey,di titik ini aku mengakui aku cinta krl mrt transjakarta dan sejenisnya,0,0,in,di titik ini aku mengakui aku cinta krl mrt transjakarta dan sejenisnya,di titik ini aku mengakui aku cinta krl mrt transjakarta dan sejenisnya,0.603307565
1.92E+18,Mon May 12 16:24:12 +0000 2025,Dohryun,"@nicholap @DOHYUN9 EH BYTHEWAY BUSWAY Baru tau kalo dd pacarnya si MC MC itu. Ospek dulu nggak sih sama abgnya? ;) Kenapa bawa-bawa pak dedi kan abg warga Seoul yaaa. Dd suka juga mango sticky rice ternyata, gaskeun nanti abis abg pulang kita langsung jajan yah.",0,0,in,"@nicholap @DOHYUN9 EH BYTHEWAY BUSWAY Baru tau kalo dd pacarnya si MC MC itu. Ospek dulu nggak sih sama abgnya? ;) Kenapa bawa-bawa pak dedi kan abg warga Seoul yaaa. Dd suka juga mango sticky rice ternyata, gaskeun nanti abis abg pulang kita langsung jajan yah.","EH BYTHEWAY BUSWAY Baru tau kalo dd pacarnya si MC MC itu . Ospek dulu nggak sih sama abgnya ? ; ) Kenapa bawa - bawa pak dedi kan abg warga Seoul yaaa . Dd suka juga mango sticky rice ternyata , gaskeun nanti abis abg pulang kita langsung jajan yah .",0.603311242
1.92E+18,Sat May 10 10:31:45 +0000 2025,asahibyul,@shikanokou per-pc-an tj ga ada ya kak?,0,0,in,@shikanokou per-pc-an tj ga ada ya kak?,per - pc - an tj ga ada ya kak ?,0.6034754
1.92E+18,Tue May 06 12:56:34 +0000 2025,vkrich,@txtdrjkt yang kesel karna saldonya kesedot 2x di gate transjakarta,0,0,in,@txtdrjkt yang kesel karna saldonya kesedot 2x di gate transjakarta,yang kesel karna saldonya kesedot 2x di gate transjakarta,0.603722142
1.92E+18,Wed May 14 10:58:44 +0000 2025,thirstforblonde,"@PT_Transjakarta min, halte Kota mau ke terminal tj priok, rute K12 sama 10H durasinya lebih lama yang mana min?",0,0,in,"@PT_Transjakarta min, halte Kota mau ke terminal tj priok, rute K12 sama 10H durasinya lebih lama yang mana min?","pt_transjakarta min , halte Kota mau ke terminal tj priok , rute K12 sama 10H durasinya lebih lama yang mana min ?",0.604533845
1.92E+18,Mon May 12 04:35:31 +0000 2025,razkaws,"@tanyakanrl naek transum.. pake TJ bisa, MRT bisa.. bisa pake OOTD bebas.. ngga suka nongkrong2 euy..",0,0,in,"@tanyakanrl naek transum.. pake TJ bisa, MRT bisa.. bisa pake OOTD bebas.. ngga suka nongkrong2 euy..","naek transum . . pake TJ bisa , MRT bisa . . bisa pake OOTD bebas . . ngga suka nongkrong2 euy . .",0.604681687
1.92E+18,Fri May 16 04:06:56 +0000 2025,mathkkot,@lifhide @stockmapping You get what i mean. Hehehe.   Ada kok JPO dengan lift. JPO tanpa halte TJ ya. Sedih aja liatnya.,0,2,in,@lifhide @stockmapping You get what i mean. Hehehe.   Ada kok JPO dengan lift. JPO tanpa halte TJ ya. Sedih aja liatnya.,You get what i mean . Hehehe . Ada kok JPO dengan lift . JPO tanpa halte TJ ya . Sedih aja liatnya .,0.605240604
1.92E+18,Fri May 16 02:10:32 +0000 2025,formaisoul,@gagangkainpel Masih galau karna TJ dri ku transit2 😌,0,0,in,@gagangkainpel Masih galau karna TJ dri ku transit2 😌,Masih galau karna TJ dri ku transit2,0.606486283
1.92E+18,Sat May 10 09:41:38 +0000 2025,cerylbell,"@PT_Transjakarta makasih ya cendera matanya naik bus tj hari ini , so meaningfulll udah penuh petugas malah ngangngong liatin org naik dan gue yang kedorong sampe kena gesekan pintu pas mau tutup. 😩👍 https://t.co/Uc1wj8vWki",0,0,in,"@PT_Transjakarta makasih ya cendera matanya naik bus tj hari ini , so meaningfulll udah penuh petugas malah ngangngong liatin org naik dan gue yang kedorong sampe kena gesekan pintu pas mau tutup. 😩👍 https://t.co/Uc1wj8vWki","pt_transjakarta makasih ya cendera matanya naik bus tj hari ini , so meaningfulll udah penuh petugas malah ngangngong liatin org naik dan gue yang kedorong sampe kena gesekan pintu pas mau tutup .",0.606730387
1.92E+18,Thu May 08 15:04:31 +0000 2025,PriciliaAB,Apakah aku akan jadi calon penumpang transjakarta S61?? 🙃🙃,0,0,in,Apakah aku akan jadi calon penumpang transjakarta S61?? 🙃🙃,Apakah aku akan jadi calon penumpang transjakarta S61 ? ?,0.606788132
1.92E+18,Thu May 08 13:03:36 +0000 2025,s_erzv,"Sebuah kemajuan, dapet temen baru di tj",0,1,in,"Sebuah kemajuan, dapet temen baru di tj","Sebuah kemajuan , dapet temen baru di tj",0.607680372
1.92E+18,Sat May 10 15:05:40 +0000 2025,zerosaurus_,naber di tj susah bgt (extreme sport),0,0,in,naber di tj susah bgt (extreme sport),naber di tj susah bgt ( extreme sport ),0.608106991
1.92E+18,Mon May 12 16:10:24 +0000 2025,pristayiko,"Ini baru ilusi, transum emang enak. Tapi dengan penumpang yang banyak banget pasti kecapean. Bahkan titik dimana gua tidur berdiri di tj ataupun krl",0,0,in,"Ini baru ilusi, transum emang enak. Tapi dengan penumpang yang banyak banget pasti kecapean. Bahkan titik dimana gua tidur berdiri di tj ataupun krl","Ini baru ilusi , transum emang enak . Tapi dengan penumpang yang banyak banget pasti kecapean . Bahkan titik dimana gua tidur berdiri di tj ataupun krl",0.60861432
1.92E+18,Mon May 12 08:47:28 +0000 2025,gulalimerahbiru,"halo salken aku yang rambut ungu🙏🏻 @A_VirgiJKT48 @Maira_JKT48   gapapa banget senyum kamu manis, kayaknya aku habis ini balik ke kantor di tj bakal pake masker soalnya masih salting brutal https://t.co/ZnurvEyZYb",0,0,in,"halo salken aku yang rambut ungu🙏🏻 @A_VirgiJKT48 @Maira_JKT48   gapapa banget senyum kamu manis, kayaknya aku habis ini balik ke kantor di tj bakal pake masker soalnya masih salting brutal https://t.co/ZnurvEyZYb","halo salken aku yang rambut ungu gapapa banget senyum kamu manis , kayaknya aku habis ini balik ke kantor di tj bakal pake masker soalnya masih salting brutal",0.609859584
1.92E+18,Wed May 14 13:54:08 +0000 2025,adnmrtsr,Untung pada ga pingsan woy! Gilak beneran sesek napas dalam TJ @PT_Transjakarta lu bener2 ya.. TJ ga layak operasi tetep jalan,0,0,in,Untung pada ga pingsan woy! Gilak beneran sesek napas dalam TJ @PT_Transjakarta lu bener2 ya.. TJ ga layak operasi tetep jalan,Untung pada ga pingsan woy ! Gilak beneran sesek napas dalam TJ pt_transjakarta lu bener2 ya . . TJ ga layak operasi tetep jalan,0.609945548
1.92E+18,Fri May 16 06:27:54 +0000 2025,motherofcattt,Masalah naik tj ini gue emang kaga pinter2 😭,0,0,in,Masalah naik tj ini gue emang kaga pinter2 😭,Masalah naik tj ini gue emang kaga pinter2,0.61008763
1.92E+18,Fri May 16 15:52:58 +0000 2025,0412jhyn__,Gua masih nunggu tj😊,0,0,in,Gua masih nunggu tj😊,Gua masih nunggu tj,0.610171625
1.92E+18,Fri May 16 03:09:40 +0000 2025,AdiOfN,Yang bilang gub JKT ga kerja. ni lagi ngusahain supaya JKT ga macet. Om Pram lagi nepati janji kampanye memperluas jangkauan TJ.,0,0,in,Yang bilang gub JKT ga kerja. ni lagi ngusahain supaya JKT ga macet. Om Pram lagi nepati janji kampanye memperluas jangkauan TJ.,Yang bilang gub JKT ga kerja . ni lagi ngusahain supaya JKT ga macet . Om Pram lagi nepati janji kampanye memperluas jangkauan TJ .,0.610731931
1.92E+18,Sat May 10 12:55:40 +0000 2025,berndbrandesfan,TJ Zarti Tweet,0,3,in,TJ Zarti Tweet,TJ Zarti Tweet,0.61125455
1.92E+18,Mon May 12 14:53:54 +0000 2025,beezybusyy,Mau ke erasmus huis tp bingung tj nya,0,0,in,Mau ke erasmus huis tp bingung tj nya,Mau ke erasmus huis tp bingung tj nya,0.611487122
1.92E+18,Thu May 08 17:42:03 +0000 2025,panggilajanakyy,@willothewips eh aslikkk....iya..😭😭😭😭. ANGKOT MASIH ADA kok tp will be miss TJ cz TJ adalah teman sejatiku🥹💞,0,0,in,@willothewips eh aslikkk....iya..😭😭😭😭. ANGKOT MASIH ADA kok tp will be miss TJ cz TJ adalah teman sejatiku🥹💞,eh aslikkk . . . . iya . . . ANGKOT MASIH ADA kok tp will be miss TJ cz TJ adalah teman sejatiku,0.611748728
1.92E+18,Fri May 16 05:28:24 +0000 2025,2stneboy,@Kkumasccoups @im_urIsa Aku langsung pulang pas banget dapet tj pas keluar,0,0,in,@Kkumasccoups @im_urIsa Aku langsung pulang pas banget dapet tj pas keluar,Aku langsung pulang pas banget dapet tj pas keluar,0.612661072
1.92E+18,Fri May 16 05:11:29 +0000 2025,sukabatdimsum,"Kita usahakan s2 luar negri itu dengan fully funded. -Jumat,16 mei 2025. 12.10 WIB, dibangku Tj 7v arah keluar Toll (mau pulang)",0,0,in,"Kita usahakan s2 luar negri itu dengan fully funded. -Jumat,16 mei 2025. 12.10 WIB, dibangku Tj 7v arah keluar Toll (mau pulang)","Kita usahakan s2 luar negri itu dengan fully funded . - Jumat , 16 mei 2025 . 12 . 10 WIB , dibangku Tj 7v arah keluar Toll ( mau pulang )",0.61315207
1.92E+18,Mon May 12 14:18:27 +0000 2025,lahsiapaaku_,"@eychipmunk Iya kak, sebelum nyampe kantor bajuku udh gobyos duluan karna jauh bgt. Sebenernya bisa naik gojek tp mahal bgt, dan ongkosku juga udh kepake buat tj dan krl. Makanya aku pilih jalan kaki. Setelah 3 hr itu aku berdoa, eh malah diijabah. Tp aku jd takut, apa aku kufur nikmat? 😔",0,3,in,"@eychipmunk Iya kak, sebelum nyampe kantor bajuku udh gobyos duluan karna jauh bgt. Sebenernya bisa naik gojek tp mahal bgt, dan ongkosku juga udh kepake buat tj dan krl. Makanya aku pilih jalan kaki. Setelah 3 hr itu aku berdoa, eh malah diijabah. Tp aku jd takut, apa aku kufur nikmat? 😔","Iya kak , sebelum nyampe kantor bajuku udh gobyos duluan karna jauh bgt . Sebenernya bisa naik gojek tp mahal bgt , dan ongkosku juga udh kepake buat tj dan krl . Makanya aku pilih jalan kaki . Setelah 3 hr itu aku berdoa , eh malah diijabah . Tp aku jd takut , apa aku kufur nikmat ?",0.61324284
1.92E+18,Fri May 16 08:36:37 +0000 2025,FeniciaDraws,@TJXY1567 Thankyu TJ.!! ✨️🩷🩷,0,1,in,@TJXY1567 Thankyu TJ.!! ✨️🩷🩷,Thankyu TJ . ! !,0.613355225
1.92E+18,Fri May 16 12:49:37 +0000 2025,lattelessice_,@ddeonuloml aku juga penumpang tj???????,0,0,in,@ddeonuloml aku juga penumpang tj???????,aku juga penumpang tj ? ? ? ? ? ? ?,0.613616675
1.92E+18,Mon May 12 14:10:04 +0000 2025,pinkevoo,Rame banget antrian pada mau naik tj sampe bawah tangga njir,0,1,in,Rame banget antrian pada mau naik tj sampe bawah tangga njir,Rame banget antrian pada mau naik tj sampe bawah tangga njir,0.613855503
1.92E+18,Mon May 12 14:36:02 +0000 2025,oniychinus,"ian pea, jo bangsat, tj mending lu cari keluarga lu satu-satunya itu *frustasi*",0,0,in,"ian pea, jo bangsat, tj mending lu cari keluarga lu satu-satunya itu *frustasi*","ian pea , jo bangsat , tj mending lu cari keluarga lu satu - satunya itu * frustasi *",0.614478558
1.92E+18,Thu May 08 13:36:26 +0000 2025,Najiminieara,"@pjmwinn Akuu naik tj, mayan rame sii tapi yg arah rumahku kayaknya ga ada army cuma aku smaa temenku yg army aja",0,0,in,"@pjmwinn Akuu naik tj, mayan rame sii tapi yg arah rumahku kayaknya ga ada army cuma aku smaa temenku yg army aja","Akuu naik tj , mayan rame sii tapi yg arah rumahku kayaknya ga ada army cuma aku smaa temenku yg army aja",0.614694912
1.92E+18,Sat May 10 04:32:16 +0000 2025,Rjane0316,@chimky9597 kalaban ni Rm si TJ?,0,0,in,@chimky9597 kalaban ni Rm si TJ?,kalaban ni Rm si TJ ?,0.614719977
1.92E+18,Wed May 14 10:56:47 +0000 2025,AndikaSuli6936,@PT_Transjakarta tolong dong min jalur busway dari slipi Petamburan sampe kota bambu dijam pulang kantor di sterilkan dari kendaraan pribadi masih banyak kendaraan pribadi masuk jalur bikin macet,0,1,in,@PT_Transjakarta tolong dong min jalur busway dari slipi Petamburan sampe kota bambu dijam pulang kantor di sterilkan dari kendaraan pribadi masih banyak kendaraan pribadi masuk jalur bikin macet,pt_transjakarta tolong dong min jalur busway dari slipi Petamburan sampe kota bambu dijam pulang kantor di sterilkan dari kendaraan pribadi masih banyak kendaraan pribadi masuk jalur bikin macet,0.615433621
1.92E+18,Wed May 14 11:07:06 +0000 2025,winablokm,gatau ye tapi perasaan gw ini tj ni didubbing ai,0,0,in,gatau ye tapi perasaan gw ini tj ni didubbing ai,gatau ye tapi perasaan gw ini tj ni didubbing ai,0.615521532
1.92E+18,Mon May 12 04:12:35 +0000 2025,Lieberose_,"@tanyakanrl Iya bener, tp dibalik itu tekanan kerja tinggi, naik transum penuh blm lg rame orang, kl busway ya macet bgt. Blm lg banyak kantor yg pasti kl gaji tinggi kerjaan gada abis2, libur tetep ngurus kerjaan, manage tim. Itulah jakarta.",0,0,in,"@tanyakanrl Iya bener, tp dibalik itu tekanan kerja tinggi, naik transum penuh blm lg rame orang, kl busway ya macet bgt. Blm lg banyak kantor yg pasti kl gaji tinggi kerjaan gada abis2, libur tetep ngurus kerjaan, manage tim. Itulah jakarta.","Iya bener , tp dibalik itu tekanan kerja tinggi , naik transum penuh blm lg rame orang , kl busway ya macet bgt . Blm lg banyak kantor yg pasti kl gaji tinggi kerjaan gada abis2 , libur tetep ngurus kerjaan , manage tim . Itulah jakarta .",0.6157026
1.92E+18,Wed May 14 10:51:27 +0000 2025,CommuterLine,"@ailoveview Selamat sore Kak. Untuk Kartu Multi Trip (KMT) dapat digunakan pada TransJakarta Halte BRT, MRT. Selain itu, KMT juga dapat digunakan pada, LRT Jabodebek dan LRT Jakarta, parkir resmi stasiun (Res Parking) dan Loko Cafe ya, Kak. Tks.",0,0,in,"@ailoveview Selamat sore Kak. Untuk Kartu Multi Trip (KMT) dapat digunakan pada TransJakarta Halte BRT, MRT. Selain itu, KMT juga dapat digunakan pada, LRT Jabodebek dan LRT Jakarta, parkir resmi stasiun (Res Parking) dan Loko Cafe ya, Kak. Tks.","Selamat sore Kak . Untuk Kartu Multi Trip ( KMT ) dapat digunakan pada TransJakarta Halte BRT , MRT . Selain itu , KMT juga dapat digunakan pada , LRT Jabodebek dan LRT Jakarta , parkir resmi stasiun ( Res Parking ) dan Loko Cafe ya , Kak . Tks .",0.615940679
1.92E+18,Mon May 12 11:15:00 +0000 2025,AM4YY,"@PT_Transjakarta haloo min mau tanya utk busway rute ragunan, termalam pukul berapa ya? dan koridor apa kl naik dr halte mh thamrin?",0,0,in,"@PT_Transjakarta haloo min mau tanya utk busway rute ragunan, termalam pukul berapa ya? dan koridor apa kl naik dr halte mh thamrin?","pt_transjakarta haloo min mau tanya utk busway rute ragunan , termalam pukul berapa ya ? dan koridor apa kl naik dr halte mh thamrin ?",0.616409526
1.92E+18,Fri May 16 02:11:26 +0000 2025,keeptures,"2tahun lalu juga pas liat ads rose depan ratu plaza kalau lagi nunggu tj di halte bunsen, sambil dalam hati mikir kapan ya skz bisa sebanyak ini mukanya ada diseluruh jakarta. dan yaaa beneran dikabulin lagi wkwkwk   photo : ctto https://t.co/BCF2gOjGsr",0,0,in,"2tahun lalu juga pas liat ads rose depan ratu plaza kalau lagi nunggu tj di halte bunsen, sambil dalam hati mikir kapan ya skz bisa sebanyak ini mukanya ada diseluruh jakarta. dan yaaa beneran dikabulin lagi wkwkwk   photo : ctto https://t.co/BCF2gOjGsr","2tahun lalu juga pas liat ads rose depan ratu plaza kalau lagi nunggu tj di halte bunsen , sambil dalam hati mikir kapan ya skz bisa sebanyak ini mukanya ada diseluruh jakarta . dan yaaa beneran dikabulin lagi wkwkwk photo : ctto",0.617011319
